year,incident_hour,city,offense_category_name,criminal_act_name,location_area
2022,16,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,20,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,4,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,11,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,16,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,21,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,9,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,17,Waterbury,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2022,10,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,3,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,16,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,11,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,12,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Parking/Drop Lot/Garage
2022,12,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,2,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,23,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,1,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,7,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,14,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Residence/Home
2022,23,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,20,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,16,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,23,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,6,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,11,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,23,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,8,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,5,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,19,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,19,Waterbury,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,15,Waterbury,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,20,Waterbury,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,7,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,15,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,3,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,10,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,10,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,13,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,21,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,8,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,20,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,11,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,7,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,21,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,8,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,10,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,10,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,10,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,14,Waterbury,Stolen Property Offenses,Operating/Promoting/Assisting,Parking/Drop Lot/Garage
2022,14,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,18,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,21,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,15,Waterbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2022,3,Waterford,Stolen Property Offenses,Buying/Receiving,Cyberspace
2022,14,Waterford,Stolen Property Offenses,Distributing/Selling,Residence/Home
2022,4,Watertown,Stolen Property Offenses,Operating/Promoting/Assisting,Highway/Road/Alley/Street/Sidewalk
2022,17,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,11,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,22,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,21,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,22,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,12,West Hartford,Stolen Property Offenses,Using/Consuming,Parking/Drop Lot/Garage
2022,17,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,23,West Hartford,Stolen Property Offenses,Using/Consuming,Service/Gas Station
2022,18,West Hartford,Stolen Property Offenses,Using/Consuming,Parking/Drop Lot/Garage
2022,17,West Hartford,Stolen Property Offenses,Using/Consuming,Parking/Drop Lot/Garage
2022,14,West Hartford,Stolen Property Offenses,Using/Consuming,Parking/Drop Lot/Garage
2022,9,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,17,West Hartford,Stolen Property Offenses,Using/Consuming,Parking/Drop Lot/Garage
2022,12,West Hartford,Stolen Property Offenses,Using/Consuming,Parking/Drop Lot/Garage
2022,10,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,15,West Hartford,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,20,West Haven,Stolen Property Offenses,Operating/Promoting/Assisting,Highway/Road/Alley/Street/Sidewalk
2022,2,West Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,8,Groton Town,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2022,10,Groton Town,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,23,Connecticut State Police,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,3,Connecticut State Police,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2,Connecticut State Police,Stolen Property Offenses,Possessing/Concealing,Hotel/Motel/Etc.
2022,0,Connecticut State Police,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,17,Connecticut State Police,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2022,20,Connecticut State Police,Stolen Property Offenses,Transporting/Transmitting/Importing,Residence/Home
2022,6,Connecticut State Police,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,7,Connecticut State Police,Stolen Property Offenses,Possessing/Concealing,Auto Dealership New/Used
2023,18,Department of Energy and Environmental Protection,Stolen Property Offenses,Using/Consuming,Department/Discount Store
2023,15,Yale University,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,3,Montville,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,6,Berlin,Stolen Property Offenses,Possessing/Concealing,Rental Storage Facility
2023,18,Berlin,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,6,Bloomfield,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,21,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,13,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,19,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,13,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,21,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,19,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,0,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,21,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,16,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,10,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,15,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,8,Bridgeport,Stolen Property Offenses,Using/Consuming,Construction Site
2023,19,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,15,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,15,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,14,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,0,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2,Bridgeport,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,0,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,17,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2,Bridgeport,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Residence/Home
2023,16,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,Bridgeport,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,0,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,7,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,9,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,19,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,21,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,19,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,0,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,19,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,14,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,9,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,11,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,14,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,12,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,19,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,15,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,14,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,10,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,15,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,9,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,7,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,0,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,8,Bridgeport,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2,Bristol,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,7,Brookfield,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,13,Cheshire,Stolen Property Offenses,Possessing/Concealing,Service/Gas Station
2023,14,Clinton,Stolen Property Offenses,Using/Consuming,Restaurant
2023,18,Coventry,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,19,Coventry,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,14,Danbury,Stolen Property Offenses,Buying/Receiving,Residence/Home
2023,14,Danbury,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,2,Danbury,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2,Danbury,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,7,Danbury,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Highway/Road/Alley/Street/Sidewalk
2023,11,Danbury,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,11,Danbury,Stolen Property Offenses,Transporting/Transmitting/Importing,Other/Unknown
2023,11,Danbury,Stolen Property Offenses,Using/Consuming,Other/Unknown
2023,16,Darien,Stolen Property Offenses,Possessing/Concealing,Service/Gas Station
2023,16,Darien,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,5,Darien,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2,Darien,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,0,Derby,Stolen Property Offenses,Buying/Receiving,Residence/Home
2023,0,Derby,Stolen Property Offenses,Distributing/Selling,Residence/Home
2023,0,Derby,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Derby,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,0,Derby,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,14,East Hartford,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,19,East Hartford,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,9,East Hartford,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,18,East Hartford,Stolen Property Offenses,Possessing/Concealing,Hotel/Motel/Etc.
2023,23,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,0,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,9,East Hartford,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Highway/Road/Alley/Street/Sidewalk
2023,1,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,East Hartford,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,13,East Hartford,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,3,East Hartford,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Parking/Drop Lot/Garage
2023,9,East Haven,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,8,East Haven,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,8,East Haven,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,12,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,East Haven,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,8,East Haven,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,16,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,15,East Haven,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,15,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,8,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,East Haven,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,16,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,East Haven,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,16,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,13,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,East Haven,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,22,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,10,East Haven,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,16,East Haven,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,East Lyme,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,0,Easton,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2,East Windsor,Stolen Property Offenses,Possessing/Concealing,Restaurant
2023,17,Enfield,Stolen Property Offenses,Possessing/Concealing,Department/Discount Store
2023,16,Enfield,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,13,Enfield,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Highway/Road/Alley/Street/Sidewalk
2023,8,Enfield,Stolen Property Offenses,Possessing/Concealing,Restaurant
2023,22,Enfield,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,16,Enfield,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,9,Enfield,Stolen Property Offenses,Possessing/Concealing,Specialty Store
2023,22,Enfield,Stolen Property Offenses,Possessing/Concealing,Department/Discount Store
2023,20,Glastonbury,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,21,Groton,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,17,Hamden,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Auto Dealership New/Used
2023,19,Madison,Stolen Property Offenses,Possessing/Concealing,Grocery/Supermarket
2023,15,Manchester,Stolen Property Offenses,Buying/Receiving,Residence/Home
2023,16,Manchester,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,18,Manchester,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,2,Manchester,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,11,Manchester,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,Manchester,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,1,Manchester,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2023,15,Manchester,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,Manchester,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Manchester,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,16,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,16,Manchester,Stolen Property Offenses,Using/Consuming,Parking/Drop Lot/Garage
2023,16,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,21,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,8,Manchester,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Highway/Road/Alley/Street/Sidewalk
2023,19,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,17,Manchester,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,11,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,11,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,14,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,16,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,9,Manchester,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,15,Manchester,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,Meriden,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Highway/Road/Alley/Street/Sidewalk
2023,12,Meriden,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Parking/Drop Lot/Garage
2023,2,Meriden,Stolen Property Offenses,Possessing/Concealing,Convenience Store
2023,3,Meriden,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,7,Meriden,Stolen Property Offenses,Operating/Promoting/Assisting/Abetting,Other/Unknown
