data_year,criminal_act_id,offense_id
2022,3,201195321
2022,9,201195202
2022,6,201195205
2022,6,201195272
2022,6,201195302
2022,6,201195357
2022,6,201195439
2022,6,201195162
2022,3,201195367
2022,3,201195022
2022,6,201195433
2022,6,201195592
2022,6,201195084
2022,6,201195239
2022,8,201195287
2022,6,201195427
2022,6,201195480
2022,3,201195248
2022,3,201195505
2022,3,201195562
2022,3,201195629
2022,6,201195289
2022,6,201195450
2022,3,201195594
2022,6,201195596
2022,6,201195578
2022,6,201195733
2022,5,201195746
2022,6,201195512
2022,6,201195471
2022,3,201195447
2022,3,201195791
2022,1,201195701
2022,3,201195848
2022,6,201195958
2022,6,201195632
2022,6,201195689
2022,6,201195792
2022,1,201195844
2022,6,201195717
2022,6,201195752
2022,6,201195824
2022,6,201195817
2022,8,201195759
2022,6,201195956
2022,6,201196023
2022,6,201195839
2022,6,201196044
2022,3,201196056
2022,6,201196114
2022,6,201195933
2022,6,201196031
2022,6,201196084
2022,1,201196090
2022,6,201195895
2022,6,201195936
2022,6,201195978
2022,6,201195979
2022,6,201196008
2022,6,201196034
2022,8,201196073
2022,3,201196004
2022,6,201195921
2022,2,201195951
2022,6,201196158
2022,6,201195995
2022,1,201196029
2022,6,201196201
2022,6,201196094
2022,6,201196135
2022,6,201196145
2022,6,201196180
2022,6,201196202
2022,6,201196208
2022,6,201196184
2022,6,201196121
2022,3,201196276
2022,6,201196147
2022,3,201196204
2022,7,201196122
2022,6,201196197
2022,6,201196096
2022,6,201196235
2022,6,201196277
2022,6,201196105
2022,6,201196125
2022,6,201196253
2022,6,201196313
2022,6,201196348
2022,6,201196169
2022,6,201196203
2022,6,201196224
2022,6,201196167
2022,6,201196221
2022,3,201196296
2022,3,201196297
2022,6,201196298
2022,6,201196187
2022,3,201196205
2022,3,201196287
2022,5,201196423
2022,5,201196424
2022,8,201196350
2022,6,201196375
2022,6,201196243
2022,6,201196403
2022,6,201196234
2022,6,201196324
2022,6,201196346
2022,6,201196501
2022,6,201196246
2022,6,201196280
2022,6,201196414
2022,3,201196340
2022,6,201196440
2022,6,201196475
2022,6,201196363
2022,6,201196272
2022,1,201196600
2022,6,201196471
2022,3,201196351
2022,6,201196465
2022,6,201196466
2022,8,201196500
2022,6,201196543
2022,3,201196658
2022,6,201196659
2022,3,201196341
2022,3,201196456
2022,6,201196531
2022,8,201196384
2022,6,201196399
2022,6,201196454
2022,6,201196455
2022,6,201196484
2022,6,201196510
2022,6,201196566
2022,6,201196469
2022,6,201196514
2022,6,201196559
2022,6,201196439
2022,6,201196536
2022,1,201196526
2022,6,201196575
2022,6,201196691
2022,6,201196478
2022,6,201196505
2022,6,201196549
2022,6,201196610
2022,6,201196560
2022,3,201196520
2022,3,201196521
2022,6,201196571
2022,3,201196572
2022,6,201196557
2022,6,201196702
2022,6,201196703
2022,6,201196497
2022,6,201196555
2022,3,201196494
2022,3,201196605
2022,6,201196606
2022,3,201196656
2022,3,201196657
2022,6,201196680
2022,6,201196548
2022,6,201196827
2022,6,201196722
2022,6,201196757
2022,6,201196733
2022,5,201196923
2022,8,201196988
2022,8,201196940
2022,6,201196597
2022,6,201196987
2022,1,201197120
2022,8,201196583
2022,6,201196676
2022,6,201196904
2022,6,201196905
2022,6,201196906
2022,6,201196805
2022,8,201196753
2022,6,201196821
2022,6,201196917
2022,3,201196953
2022,6,201197103
2022,9,201196679
2022,1,201196671
2022,3,201196718
2022,6,201196951
2022,6,201196989
2022,6,201196990
2022,3,201196709
2022,6,201196710
2022,6,201196886
2022,6,201196751
2022,6,201196866
2022,6,201197083
2022,8,201196935
2022,6,201196970
2022,3,201197045
2022,6,201197046
2022,6,201197151
2022,6,201197152
2022,6,201197051
2022,6,201196653
2022,6,201196673
2022,6,201196726
2022,6,201196874
2022,6,201196936
2022,6,201196699
2022,6,201196799
2022,6,201196992
2022,3,201197253
2022,3,201196754
2022,3,201196995
2022,6,201196728
2022,6,201196740
2022,6,201196975
2022,3,201197031
2022,6,201197032
2022,3,201197148
2022,3,201197149
2022,6,201197150
2022,6,201196941
2022,3,201196898
2022,3,201197023
2022,6,201197063
2022,3,201196831
2022,3,201196961
2022,6,201196961
2022,3,201196962
2022,6,201196962
2022,3,201197114
2022,6,201196832
2022,6,201196996
2022,5,201197230
2022,6,201197202
2022,6,201196806
2022,6,201197010
2022,6,201196779
2022,6,201196775
2022,6,201197017
2022,6,201197267
2022,6,201196818
2022,6,201196949
2022,6,201197175
2022,6,201196869
2022,6,201196909
2022,8,201197217
2022,6,201197218
2022,6,201197037
2022,6,201197075
2022,6,201197131
2022,8,201197442
2022,6,201197299
2022,6,201197112
2022,6,201197136
2022,6,201197275
2022,6,201197121
2022,6,201197081
2022,6,201197082
2022,6,201197278
2022,6,201197515
2022,6,201197543
2022,6,201197210
2022,6,201197247
2022,3,201197446
2022,6,201197257
2022,6,201197286
2022,6,201197391
2022,6,201197413
2022,6,201197414
2022,6,201197564
2022,3,201197166
2022,3,201197167
2022,6,201197222
2022,6,201197338
2022,5,201197363
2022,6,201197290
2022,6,201197371
2022,6,201197551
2022,3,201197610
2022,6,201197205
2022,6,201197318
2022,6,201197368
2022,8,201197547
2022,6,201197601
2022,6,201197636
2022,6,201197417
2022,6,201197563
2022,6,201197684
2022,6,201197295
2022,6,201197461
2022,3,201197628
2022,6,201197652
2022,1,201197281
2022,6,201197259
2022,6,201197327
2022,6,201197343
2022,3,201197449
2022,6,201197271
2022,3,201197314
2022,6,201197486
2022,6,201197454
2022,6,201197552
2022,6,201197418
2022,3,201197346
2022,3,201197347
2022,6,201197351
2022,6,201197419
2022,6,201197534
2022,6,201197609
2022,6,201197682
2022,6,201197435
2022,6,201197557
2022,6,201197638
2022,9,201197683
2022,6,201197472
2022,6,201197686
2022,6,201197746
2022,6,201197434
2022,6,201197489
2022,6,201197556
2022,6,201197565
2022,6,201197632
2022,6,201197728
2022,6,201197459
2022,6,201197577
2022,6,201197744
2022,1,201197467
2022,6,201197500
2022,6,201197712
2022,6,201197742
2022,3,201197662
2022,6,201197698
2022,6,201197511
2022,6,201197585
2022,6,201197659
2022,6,201197470
2022,6,201197615
2022,1,201197681
2022,6,201197730
2022,6,201197480
2022,6,201197506
2022,6,180846141
2022,2,180846181
2022,6,201157182
2022,5,201157293
2022,5,201157434
2022,6,190557846
2022,6,184122129
2022,6,178991931
2022,6,178991643
2022,8,178991643
2022,6,178991644
2022,6,178991815
2022,6,178991707
2022,8,178991709
2022,1,178991946
2022,1,178991993
2022,6,178992093
2022,6,178992118
2022,6,178992119
2022,6,180849316
2022,1,185558583
2022,8,178992158
2022,8,178992198
2022,12,180849407
2022,8,178992231
2022,6,178992375
2022,1,201189270
2022,6,178992264
2022,6,178992516
2022,6,178992517
2022,6,178992357
2022,1,178992671
2022,12,180849230
2022,6,178992531
2022,1,178992479
2022,6,180849547
2022,6,180849782
2022,6,180849783
2022,6,180849625
2022,2,185558504
2022,8,180849780
2022,6,180849712
2022,6,180849833
2022,6,182757193
2022,6,182757194
2022,6,180849673
2022,1,182757222
2022,2,180850028
2022,6,182757185
2022,6,182757186
2022,8,182757300
2022,6,182757301
2022,6,184122595
2022,6,184122596
2022,6,182757388
2022,6,182757389
2022,6,184122709
2022,12,201190737
2022,1,192237093
2022,3,192237094
2022,1,182757311
2022,1,182757312
2022,8,187498631
2022,1,182757534
2022,6,182757564
2022,6,182757565
2022,6,190557911
2022,6,190557912
2022,1,182757555
2022,8,182757538
2022,6,187499657
2022,6,187499658
2022,1,182757681
2022,1,182757644
2022,1,182757588
2022,1,182757658
2022,1,182757776
2022,1,184122839
2022,1,182757841
2022,6,184122949
2022,5,185558699
2022,6,184122929
2022,6,184122983
2022,6,184122984
2022,6,184122957
2022,8,184123149
2022,1,184123255
2022,6,189129054
2022,6,184123482
2022,6,189129036
2022,6,185558658
2022,1,184123392
2022,8,184123075
2022,1,184123206
2022,1,185558718
2022,6,184123409
2022,2,184123658
2022,6,184123479
2022,6,184123522
2022,6,201190219
2022,6,201190220
2022,6,184123568
2022,1,184123519
2022,6,184123607
2022,6,185562212
2022,6,184123553
2022,6,185558954
2022,14,187498724
2022,8,184123493
2022,8,184123494
2022,6,184123524
2022,6,185558748
2022,6,185558766
2022,6,185558767
2022,6,184123600
2022,6,185558826
2022,6,184123720
2022,1,184123425
2022,12,185558824
2022,6,184123645
2022,6,190558097
2022,6,190558098
2022,6,189129178
2022,6,189129179
2022,6,185558904
2022,1,185559214
2022,6,185559215
2022,6,185559245
2022,6,185559246
2022,8,185559292
2022,1,185559046
2022,6,185559124
2022,8,187498728
2022,6,185559155
2022,6,185559304
2022,6,185559305
2022,6,185559207
2022,1,187498772
2022,6,187498772
2022,6,187498773
2022,8,185559418
2022,6,185559535
2022,6,187498830
2022,6,189129061
2022,1,185559300
2022,5,185559423
2022,6,201189356
2022,6,201189357
2022,6,190557986
2022,6,190557988
2022,6,190557989
2022,6,185559499
2022,1,190558382
2022,6,187498969
2022,6,185559538
2022,6,185559539
2022,6,195440671
2022,6,185559688
2022,6,185559770
2022,6,185560234
2022,6,185559649
2022,6,187498945
2022,6,187499161
2022,6,189129119
2022,6,190558050
2022,8,195440653
2022,8,189129181
2022,1,190558108
2022,6,187499121
2022,8,187499176
2022,6,187499370
2022,6,193648259
2022,1,187499441
2022,6,187499764
2022,8,187499457
2022,6,189130264
2022,6,189130360
2022,6,187499763
2022,1,187499668
2022,6,187499888
2022,8,189129831
2022,6,187500052
2022,6,189129673
2022,8,189129684
2022,6,189129779
2022,6,187499901
2022,1,187499968
2022,8,190558285
2022,5,189130055
2022,6,189130312
2022,6,190558430
2022,6,190558431
2022,6,189130080
2022,6,189130081
2022,12,189130003
2022,6,190558326
2022,6,190558327
2022,8,192237361
2022,8,192237362
2022,6,190558388
2022,6,190558389
2022,12,189130166
2022,6,195441013
2022,6,189130578
2022,8,190558433
2022,6,189130291
2022,6,189130308
2022,6,189130189
2022,1,201189673
2022,6,189130421
2022,6,192237346
2022,8,192237347
2022,8,189130322
2022,6,189130466
2022,6,189130469
2022,6,193648285
2022,8,195440787
2022,6,189130386
2022,6,189130387
2022,8,189130478
2022,6,190558646
2022,6,189130396
2022,6,195441019
2022,3,192237328
2022,4,192237328
2022,6,192237328
2022,6,190558480
2022,6,195440802
2022,6,195440803
2022,1,190558546
2022,6,195440814
2022,8,190558710
2022,6,190558796
2022,6,190558647
2022,6,195440851
2022,8,190558665
2022,1,190558733
2022,1,195440874
2022,1,190558629
2022,1,190558875
2022,12,193648511
2022,8,190558784
2022,6,190558927
2022,1,192237505
2022,1,190558801
2022,2,190558991
2022,2,190559087
2022,6,190559050
2022,1,190559225
2022,8,201190795
2022,6,201190797
2022,6,201190798
2022,6,193648532
2022,6,190559130
2022,6,190559211
2022,6,190559275
2022,8,190559363
2022,8,190559364
2022,8,192237732
2022,6,190559185
2022,1,190559322
2022,6,192237676
2022,1,193648593
2022,6,192237837
2022,6,190559451
2022,6,190559300
2022,3,190559416
2022,8,190559417
2022,3,193648634
2022,8,190559682
2022,2,192237884
2022,6,192237885
2022,6,192237886
2022,6,201190718
2022,6,193648859
2022,6,193648860
2022,6,190559548
2022,6,190559549
2022,6,192237922
2022,6,190559553
2022,6,192238026
2022,6,192237980
2022,6,190559878
2022,6,190559915
2022,8,193648956
2022,6,192238340
2022,6,192238443
2022,1,192238457
2022,1,193648885
2022,14,201189889
2022,8,192238496
2022,6,192238502
2022,8,192238421
2022,8,192238577
2022,8,193649031
2022,8,192238498
2022,6,193648950
2022,12,201189712
2022,6,192238439
2022,6,192238440
2022,12,192238462
2022,2,193648988
2022,7,193649126
2022,6,193649192
2022,6,192238930
2022,6,192238984
2022,4,201189943
2022,14,192238813
2022,6,192238998
2022,3,195440845
2022,6,193649258
2022,6,193649294
2022,8,192239126
2022,6,192239155
2022,6,193649381
2022,6,192239100
2022,6,193649476
2022,6,193649329
2022,8,195440899
2022,8,195440900
2022,6,193649357
2022,3,192239296
2022,6,192239297
2022,6,193649385
2022,1,192239287
2022,1,192239327
2022,6,192239144
2022,6,193649466
2022,6,193649555
2022,6,193649556
2022,6,193649548
2022,8,193649568
2022,1,193649638
2022,6,193649563
2022,2,193649672
2022,6,193649707
2022,6,193649708
2022,8,193650024
2022,6,193650090
2022,6,193650120
2022,2,193650238
2022,6,193650219
2022,6,193650344
2022,6,193650345
2022,2,195441011
2022,6,193650246
2022,6,193650247
2022,1,193650435
2022,3,193650437
2022,6,193650438
2022,6,195441167
2022,8,193650401
2022,3,193650474
2022,1,195441325
2022,6,195441326
2022,6,195441125
2022,6,193650670
2022,6,195441317
2022,1,193650683
2022,6,195441361
2022,1,201189920
2022,2,195441670
2022,8,195441575
2022,6,193652422
2022,5,195441461
2022,8,195441388
2022,6,195441713
2022,1,195441594
2022,8,195441675
2022,8,195441759
2022,6,195441830
2022,6,195441628
2022,6,195441770
2022,8,195442007
2022,1,195441751
2022,6,195441784
2022,6,195441786
2022,8,195441957
2022,5,201190257
2022,6,195442066
2022,6,195442254
2022,6,195442284
2022,6,195442303
2022,1,195442471
2022,2,195442472
2022,6,195442473
2022,6,195442487
2022,6,195442488
2022,6,201190631
2022,1,201190681
2022,3,201190682
2022,3,201190528
2022,3,201190560
2022,6,201190375
2022,6,201190604
2022,6,201190605
2022,6,201190606
2022,6,201190770
2022,6,201190771
2022,8,201190649
2022,1,195442696
2022,6,201191083
2022,6,201191084
2022,8,201191085
2022,8,201190707
2022,6,201191002
2022,6,201191003
2022,6,201191404
2022,6,201191359
2022,6,201191341
2022,6,201191574
2022,8,201191364
2022,3,201191310
2022,6,201191419
2022,1,201191528
2022,1,201191547
2022,3,201191401
2022,8,201191537
2022,8,201191717
2022,6,201191776
2022,8,201191806
2022,6,201191505
2022,6,201191839
2022,8,201191855
2022,6,201192003
2022,6,201192007
2022,6,201192044
2022,6,201191947
2022,6,201191948
2022,6,201191949
2022,1,201191979
2022,6,178977882
2022,6,178978004
2022,8,178977988
2022,6,178978106
2022,6,178978258
2022,6,178978255
2022,6,178978301
2022,4,178978213
2022,6,178980395
2022,6,201155451
2022,6,201155452
2022,8,179619000
2022,6,184111020
2022,6,178978499
2022,6,178978500
2022,8,178978432
2022,6,178978647
2022,8,178978647
2022,6,178978648
2022,6,201155364
2022,5,201154910
2022,6,178978591
2022,6,201155004
2022,6,201155016
2022,6,201759968
2022,3,201155013
2022,4,201155032
2022,4,201155045
2022,4,201760263
2022,6,201155078
2022,6,201155079
2022,2,201760283
2022,6,201155084
2022,1,201155126
2022,6,201155139
2022,6,201760326
2022,6,201759999
2022,6,201760017
2022,6,201760018
2022,2,201760043
2022,4,201760045
2022,4,201760049
2022,4,201155342
2022,4,201760050
2022,6,201155457
2022,1,201760069
2022,6,201760070
2022,6,201760071
2022,4,178979013
2022,12,201760151
2022,1,201155133
2022,6,180846137
2022,6,201155165
2022,6,180845847
2022,6,180845848
2022,6,182749988
2022,6,180845977
2022,6,180846062
2022,6,180846940
2022,6,180846709
2022,6,180846948
2022,5,180846874
2022,6,180846097
2022,6,180846085
2022,6,184111004
2022,12,184111103
2022,12,180846169
2022,6,180846201
2022,6,179619465
2022,6,182749954
2022,6,184111225
2022,6,182750003
2022,6,182750004
2022,2,182750012
2022,5,187492350
2022,6,182750168
2022,6,182750204
2022,6,182750179
2022,6,182750180
2022,6,182750184
2022,6,182750353
2022,6,182750360
2022,6,187492320
2022,14,182750313
2022,6,182750331
2022,6,201156013
2022,6,185552315
2022,6,185552316
2022,6,182750779
2022,6,182750581
2022,6,182750615
2022,2,185552348
2022,6,201156865
2022,8,201156866
2022,6,184111191
2022,6,182750835
2022,6,184111218
2022,6,184111219
2022,1,184111427
2022,6,184111344
2022,6,187492431
2022,6,184111424
2022,6,184111421
2022,3,184111432
2022,6,184111605
2022,3,184111845
2022,6,184111846
2022,1,187492618
2022,6,201157260
2022,6,189120673
2022,3,184111681
2022,6,184111573
2022,6,184111574
2022,6,184111597
2022,3,184111562
2022,6,184111847
2022,6,184111723
2022,6,185552398
2022,6,185552486
2022,7,185552400
2022,6,185552446
2022,6,185552408
2022,6,185552465
2022,6,185552468
2022,6,185552461
2022,6,185552466
2022,6,185552476
2022,6,185552495
2022,6,201155727
2022,3,185552520
2022,6,189120710
2022,6,185552584
2022,8,185552584
2022,6,185552571
2022,6,185552574
2022,6,185552587
2022,6,185552591
2022,3,185552595
2022,6,185552607
2022,8,185554620
2022,8,189120751
2022,8,193639439
2022,8,185552720
2022,8,193639442
2022,6,185552780
2022,6,185552781
2022,6,187492613
2022,6,187492634
2022,4,189120719
2022,1,187492833
2022,6,187492845
2022,6,187492816
2022,6,187492897
2022,3,190549472
2022,6,187492949
2022,14,189121777
2022,4,185552808
2022,4,187492964
2022,4,187492980
2022,6,187493072
2022,6,187493097
2022,6,187493069
2022,6,187493121
2022,6,187493122
2022,2,187493150
2022,6,187495842
2022,6,189120758
2022,6,187495956
2022,3,187493199
2022,6,193639450
2022,6,187493270
2022,6,187493271
2022,2,187493363
2022,6,187493305
2022,6,201156109
2022,4,187493382
2022,6,190549465
2022,6,190549466
2022,6,189121054
2022,6,189121055
2022,6,189121056
2022,6,189121991
2022,6,189120874
2022,6,189120875
2022,6,189120894
2022,7,189120895
2022,4,189120909
2022,4,189120899
2022,2,189120905
2022,4,189120946
2022,3,189120948
2022,6,189120927
2022,3,190549474
2022,4,189120978
2022,4,187493617
2022,6,201155494
2022,6,189121039
2022,12,189121047
2022,6,189121108
2022,6,189121109
2022,6,189121141
2022,6,189121116
2022,6,189121117
2022,4,189121120
2022,6,189121250
2022,6,189121130
2022,6,189121157
2022,6,189121169
2022,6,189121170
2022,6,189121176
2022,12,192230816
2022,6,189121143
2022,6,190549538
2022,3,193639504
2022,6,190549583
2022,6,190549729
2022,6,189121229
2022,3,190549682
2022,6,190549727
2022,8,190549743
2022,6,190549740
2022,6,190549741
2022,6,190550006
2022,6,190549865
2022,6,190551848
2022,6,190551849
2022,6,190552008
2022,6,190549870
2022,6,190549871
2022,6,190549952
2022,6,192230863
2022,6,192230865
2022,6,192230869
2022,6,190549978
2022,6,190550037
2022,6,190550038
2022,6,192230853
2022,6,192230856
2022,6,190550054
2022,6,190550028
2022,4,190550065
2022,4,190550062
2022,6,192230855
2022,4,189121324
2022,8,190550213
2022,6,190550233
2022,6,192230859
2022,6,201155584
2022,3,192230910
2022,1,190550132
2022,6,192230895
2022,1,190550136
2022,4,190550191
2022,4,190550197
2022,4,190550133
2022,6,192231085
2022,6,192231086
2022,6,192231113
2022,6,192231076
2022,6,192231077
2022,14,201155369
2022,1,192231174
2022,6,190550142
2022,6,192231161
2022,3,192231257
2022,6,192231258
2022,6,192231259
2022,6,192231273
2022,4,192231278
2022,6,192231190
2022,4,192231270
2022,6,192231320
2022,4,192231352
2022,6,192231340
2022,6,192231341
2022,6,192231347
2022,6,192231360
2022,5,192231356
2022,6,192231371
2022,6,192231373
2022,6,192231410
2022,6,192231427
2022,6,193640591
2022,6,192231419
2022,6,192231425
2022,6,192231502
2022,6,192231503
2022,4,192231445
2022,6,192231484
2022,6,192231496
2022,6,192231500
2022,5,193640661
2022,6,192231533
2022,8,192231545
2022,6,192231518
2022,4,192231567
2022,4,190550306
2022,6,192231573
2022,6,192231552
2022,6,192231559
2022,6,193639568
2022,6,193639648
2022,4,192231575
2022,4,193639606
2022,6,193639612
2022,6,193639625
2022,8,193639632
2022,6,193639644
2022,6,193639654
2022,6,193639658
2022,4,193639767
2022,6,193639750
2022,6,193639804
2022,4,201155300
2022,6,201155579
2022,6,201155580
2022,6,201155581
2022,3,201155345
2022,6,201155612
2022,6,201155898
2022,6,201155328
2022,6,201155329
2022,4,193639873
2022,6,201156083
2022,6,201155496
2022,6,201155497
2022,4,201155506
2022,4,201155546
2022,4,201155571
2022,4,201760146
2022,4,201760152
2022,4,201760173
2022,4,201760181
2022,4,201760191
2022,4,201155617
2022,6,201155637
2022,12,201155556
2022,6,201155595
2022,6,201155596
2022,6,201760177
2022,6,201760208
2022,6,201760238
2022,4,201760327
2022,6,201760608
2022,2,184118865
2022,5,187496048
2022,1,190554998
2022,6,193644859
2022,1,201178785
2022,6,195436209
2022,1,201178818
2022,2,201178856
2022,6,201179290
2022,6,201179310
2022,1,201179374
2022,6,181524392
2022,6,181524393
2022,6,181524394
2022,6,181524476
2022,6,182752058
2022,3,181524523
2022,6,181524524
2022,6,181524440
2022,6,181524441
2022,6,178983807
2022,6,178983808
2022,8,181524585
2022,6,181524458
2022,6,184113181
2022,6,181524541
2022,6,181524542
2022,6,182752139
2022,6,182752157
2022,3,185556374
2022,6,181525573
2022,6,181525574
2022,3,181524554
2022,8,181525434
2022,6,185556407
2022,6,181525481
2022,6,181525482
2022,6,181525557
2022,6,181524570
2022,6,181524571
2022,6,182752607
2022,6,182752608
2022,6,185556436
2022,6,184113173
2022,14,182752416
2022,6,181524557
2022,6,181524558
2022,6,181524563
2022,6,181524564
2022,6,181524565
2022,6,187495681
2022,6,182752400
2022,6,182752401
2022,8,182752518
2022,6,182752960
2022,6,182753086
2022,6,182753087
2022,6,182752447
2022,3,182752471
2022,6,182752792
2022,6,185556332
2022,6,182752647
2022,6,190553594
2022,6,190553595
2022,6,182752706
2022,6,182752751
2022,6,182752752
2022,1,184113166
2022,6,187495773
2022,6,184113298
2022,6,184113247
2022,8,182752827
2022,3,185556364
2022,3,185556365
2022,6,185556366
2022,6,185556378
2022,6,185556379
2022,6,184113252
2022,6,184113327
2022,6,184113328
2022,6,185556456
2022,6,185556457
2022,6,184113363
2022,6,184114122
2022,6,184114123
2022,6,185556408
2022,6,201160894
2022,6,187495810
2022,6,185556441
2022,6,185556442
2022,6,185556443
2022,6,185556580
2022,6,185556581
2022,6,185556506
2022,8,187495795
2022,6,201160778
2022,5,185556557
2022,6,185556612
2022,3,187495845
2022,6,185556639
2022,6,187495869
2022,6,189122013
2022,6,189122014
2022,6,189122002
2022,1,189122114
2022,6,189122116
2022,6,189122130
2022,12,190554114
2022,6,190553531
2022,6,190553532
2022,3,187496154
2022,3,187496172
2022,6,190553669
2022,6,190553670
2022,3,190553666
2022,6,190553667
2022,6,193644607
2022,6,193644608
2022,6,190553739
2022,3,189122142
2022,6,190553746
2022,6,190553747
2022,3,195436213
2022,6,189122321
2022,6,189122322
2022,6,189122362
2022,6,189122363
2022,8,193644631
2022,6,189122193
2022,3,189122125
2022,6,195436251
2022,6,190553896
2022,6,189123848
2022,12,201160500
2022,6,190554000
2022,6,190554001
2022,6,190553994
2022,8,190553994
2022,6,190553995
2022,6,193644676
2022,6,193644677
2022,6,193644826
2022,8,190554259
2022,3,190554301
2022,6,201160683
2022,3,195436306
2022,3,195436307
2022,6,193644995
2022,6,193644996
2022,6,201160572
2022,6,201160573
2022,6,201160574
2022,3,195436527
2022,3,195436482
2022,3,201160827
2022,3,201160828
2022,1,195437573
2022,6,201160777
2022,3,195436756
2022,6,195436790
2022,3,201160807
2022,3,201160808
2022,6,195436761
2022,6,201160890
2022,8,201161047
2022,6,201161227
2022,6,201161044
2022,6,201161045
2022,6,201161124
2022,6,201161125
2022,3,201161437
2022,3,201161471
2022,3,201161472
2022,3,201161504
2022,3,201161505
2022,6,201161506
2022,3,201161240
2022,3,201161241
2022,6,201161675
2022,6,201161687
2022,6,201161992
2022,3,201161812
2022,6,201161887
2022,5,201162225
2022,2,201162287
2022,8,201162006
2022,6,201162399
2022,5,201154856
2022,6,195431472
2022,3,184111119
2022,6,184111075
2022,8,184111121
2022,6,187491102
2022,6,187491109
2022,6,187491110
2022,6,184111481
2022,2,187491153
2022,1,184111659
2022,6,184111598
2022,1,187492132
2022,6,184111729
2022,6,201760444
2022,6,187491265
2022,1,187491256
2022,2,187491275
2022,6,185553896
2022,6,185552376
2022,6,195431601
2022,6,190549008
2022,6,195431707
2022,8,195431756
2022,6,201154911
2022,2,195432371
2022,6,195431783
2022,6,190549179
2022,2,195431836
2022,1,201154887
2022,6,195431817
2022,6,195431818
2022,5,195431851
2022,6,201154915
2022,6,201154916
2022,1,195431911
2022,3,201760525
2022,6,201155014
2022,6,201154872
2022,6,201154873
2022,6,195431990
2022,6,195432262
2022,5,195432275
2022,6,195432276
2022,8,201155325
2022,6,201155092
2022,8,201155407
2022,8,201155171
2022,8,201155536
2022,6,201155856
2022,6,201155279
2022,8,201155315
2022,6,201155600
2022,6,201155601
2022,6,185559526
2022,6,192233718
2022,6,192233731
2022,6,201178999
2022,6,201179000
2022,6,201178603
2022,6,201178604
2022,12,201178460
2022,6,201178644
2022,8,179618853
2022,1,182749568
2022,6,178977481
2022,6,178977482
2022,7,179618977
2022,6,179618659
2022,8,178976809
2022,6,178976784
2022,6,201154578
2022,8,201154692
2022,6,179618714
2022,6,178977571
2022,6,178977666
2022,3,201154521
2022,6,178977485
2022,6,178977486
2022,8,178977555
2022,4,178977588
2022,6,179618738
2022,6,179618739
2022,6,179618745
2022,6,179618746
2022,6,187490887
2022,6,187490888
2022,14,185551833
2022,6,189120290
2022,6,182749414
2022,6,182749415
2022,8,187490868
2022,3,189120297
2022,6,182749802
2022,1,187490877
2022,14,187490881
2022,14,185551749
2022,6,185551727
2022,6,185551800
2022,6,185551777
2022,6,185551778
2022,6,187491051
2022,3,187490834
2022,8,187490840
2022,3,189120237
2022,7,190548901
2022,3,189120239
2022,8,201154566
2022,8,201154571
2022,8,189120292
2022,12,190548656
2022,1,189120274
2022,6,190548685
2022,8,190549031
2022,8,190548762
2022,2,190548819
2022,3,192230848
2022,3,192230849
2022,6,192230325
2022,6,192230326
2022,6,193639111
2022,8,193639088
2022,6,195431269
2022,6,193638968
2022,6,193638969
2022,6,193639010
2022,6,193639037
2022,6,195431296
2022,6,195431298
2022,3,201154611
2022,6,201154674
2022,8,201154674
2022,6,201154675
2022,6,201154631
2022,3,201154655
2022,6,201154656
2022,6,201154657
2022,9,178997713
2022,9,178997762
2022,9,178997777
2022,9,179623310
2022,9,182759345
2022,9,178997932
2022,9,193651870
2022,6,179623351
2022,6,179623352
2022,6,178998079
2022,9,193651877
2022,9,178998108
2022,9,178998109
2022,9,178997776
2022,9,178997847
2022,9,178997823
2022,9,178997846
2022,9,178997869
2022,9,178997881
2022,9,178997917
2022,9,178997984
2022,9,178997985
2022,9,178997986
2022,9,182759282
2022,6,193651880
2022,9,178997938
2022,9,178998054
2022,9,178998160
2022,9,178998179
2022,9,178997988
2022,9,184121832
2022,2,179623406
2022,9,178998141
2022,9,178998216
2022,9,178998407
2022,9,178998453
2022,9,178998454
2022,9,178998099
2022,9,178998132
2022,9,179623450
2022,9,178998075
2022,9,178998201
2022,9,178998120
2022,9,178998145
2022,9,178998076
2022,9,178998136
2022,9,187501236
2022,9,178998241
2022,9,178998278
2022,9,178998146
2022,6,178998166
2022,6,178998287
2022,6,178998288
2022,9,178998341
2022,3,178998342
2022,6,178998342
2022,3,178998343
2022,6,178998343
2022,6,178998344
2022,6,178998412
2022,6,178998413
2022,6,178998414
2022,6,178998441
2022,6,178998442
2022,9,178998478
2022,9,179623291
2022,6,178998194
2022,6,178998195
2022,9,178998223
2022,9,178998357
2022,9,184121875
2022,9,184121876
2022,9,178998400
2022,9,179623349
2022,9,178998292
2022,6,178998293
2022,9,178998327
2022,9,178998434
2022,9,178998435
2022,9,178998462
2022,6,178998426
2022,9,178998456
2022,6,178998479
2022,9,179623399
2022,9,179623430
2022,9,178998381
2022,12,178998538
2022,14,178998538
2022,9,178998657
2022,9,178998365
2022,9,178998366
2022,9,178998401
2022,9,178998432
2022,9,178998433
2022,6,179623264
2022,9,178998486
2022,9,178998476
2022,6,179623359
2022,9,178998273
2022,9,201191851
2022,9,178998335
2022,9,178998386
2022,6,179623445
2022,6,178998419
2022,6,178998420
2022,9,179623411
2022,6,179623431
2022,9,178998360
