year,agency_location,incident_date,incident_hour,agency_name,state,population,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,offense_name,offense_category_name,criminal_act_name,location_area
2022,2147,2022-05-27,13,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Cyberspace
2022,2147,2022-05-28,14,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-05-28,17,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-06-09,9,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2022,2147,2022-06-14,12,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Convenience Store
2022,2147,2022-06-21,12,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Government/Public Building
2022,2147,2022-06-23,8,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2147,2022-06-24,10,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-07-07,16,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2147,2022-07-09,2,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2022,2147,2022-07-13,12,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2022,2147,2022-07-13,12,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2022,2147,2022-07-18,10,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Residence/Home
2022,2147,2022-07-19,17,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-07-23,8,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Service/Gas Station
2022,2147,2022-07-27,8,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Pornography/Obscene Material,Pornography/Obscene Material,Possessing/Concealing,Cyberspace
2022,2147,2022-07-27,13,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-07-30,11,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-07-30,16,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Jail/Prison/Penitentiary/Corrections Facility
2022,2147,2022-08-17,18,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2147,2022-08-23,15,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Grocery/Supermarket
2022,2147,2022-08-25,13,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Specialty Store
2022,2147,2022-08-26,14,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-08-29,14,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-09-01,9,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-09-12,14,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-09-19,11,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Pornography/Obscene Material,Pornography/Obscene Material,Possessing/Concealing,Cyberspace
2022,2147,2022-09-20,13,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Restaurant
2022,2147,2022-09-27,11,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Buying/Receiving,Restaurant
2022,2147,2022-09-27,12,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Government/Public Building
2022,2147,2022-10-02,16,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Grocery/Supermarket
2022,2147,2022-10-03,14,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Buying/Receiving,Restaurant
2022,2147,2022-10-11,15,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Buying/Receiving,Restaurant
2022,2147,2022-10-15,10,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-10-18,10,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2022,2147,2022-10-18,10,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Other/Unknown
2022,2147,2022-10-22,15,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Department/Discount Store
2022,2147,2022-10-28,12,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Bank/Savings and Loan
2022,2147,2022-11-01,11,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Pornography/Obscene Material,Pornography/Obscene Material,Possessing/Concealing,Cyberspace
2022,2147,2022-11-08,10,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Buying/Receiving,Restaurant
2022,2147,2022-11-15,11,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-11-17,16,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-11-22,14,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Buying/Receiving,Restaurant
2022,2147,2022-11-23,20,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2022,2147,2022-12-07,11,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Other/Unknown
2022,2147,2022-12-14,20,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Buying/Receiving,Restaurant
2022,2147,2022-12-16,17,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2147,2022-12-27,10,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2022,2147,2022-12-27,10,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2022,2147,2022-12-29,9,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Department/Discount Store
2022,2147,2022-12-30,7,Glastonbury,Connecticut,35034,50.0,8.0,58.0,8.0,9.0,17.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Department/Discount Store
2022,2148,2022-02-17,13,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Government/Public Building
2022,2148,2022-11-19,13,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Government/Public Building
2022,2148,2022-01-08,14,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Residence/Home
2022,2148,2022-05-06,14,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Pornography/Obscene Material,Pornography/Obscene Material,Possessing/Concealing,School-Elementary/Secondary
2022,2148,2022-01-25,14,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2148,2022-06-16,10,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Residence/Home
2022,2148,2022-06-26,19,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Pornography/Obscene Material,Pornography/Obscene Material,Distributing/Selling,Residence/Home
2022,2148,2022-07-07,13,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Government/Public Building
2022,2148,2022-08-22,12,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Commercial/Office Building
2022,2148,2022-08-29,12,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Grocery/Supermarket
2022,2148,2022-09-13,18,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2022,2148,2022-10-10,17,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Restaurant
2022,2148,2022-10-10,17,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Restaurant
2022,2148,2022-10-07,11,Granby,Connecticut,11011,12.0,1.0,13.0,3.0,4.0,7.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2022,2149,2022-01-03,16,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Residence/Home
2022,2149,2022-01-11,11,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-01-21,10,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Other/Unknown
2022,2149,2022-01-22,9,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Other/Unknown
2022,2149,2022-02-03,11,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-02-08,13,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Drug Store/Doctor's Office/Hospital
2022,2149,2022-02-08,13,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Drug Store/Doctor's Office/Hospital
2022,2149,2022-02-08,15,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2022,2149,2022-02-12,15,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Restaurant
2022,2149,2022-02-19,10,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Other/Unknown
2022,2149,2022-03-01,8,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-03-02,13,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-03-08,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Specialty Store
2022,2149,2022-04-16,20,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2022,2149,2022-02-15,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Highway/Road/Alley/Street/Sidewalk
2022,2149,2022-05-13,18,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2022,2149,2022-05-07,0,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Distributing/Selling,Other/Unknown
2022,2149,2022-05-26,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2022,2149,2022-05-26,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2022,2149,2022-05-30,2,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2149,2022-06-01,11,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Other/Unknown
2022,2149,2022-06-02,13,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-06-03,16,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Specialty Store
2022,2149,2022-06-06,0,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Other/Unknown
2022,2149,2022-06-18,16,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Department/Discount Store
2022,2149,2022-06-19,20,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2022,2149,2022-06-20,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2022,2149,2022-06-20,16,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Specialty Store
2022,2149,2022-05-09,7,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Distributing/Selling,Other/Unknown
2022,2149,2022-05-22,0,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Government/Public Building
2022,2149,2022-06-20,0,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Distributing/Selling,Other/Unknown
2022,2149,2022-06-23,9,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Distributing/Selling,Other/Unknown
2022,2149,2022-07-07,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-07-07,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-07-08,14,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-07-08,14,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2022,2149,2022-05-22,8,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Distributing/Selling,Department/Discount Store
2022,2149,2022-07-16,10,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Distributing/Selling,Other/Unknown
2022,2149,2022-07-17,14,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Department/Discount Store
2022,2149,2022-07-19,21,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2022,2149,2022-07-21,17,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2149,2022-07-22,15,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-07-27,16,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Department/Discount Store
2022,2149,2022-07-04,8,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Cyberspace
2022,2149,2022-07-29,14,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-07-31,7,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2149,2022-07-27,11,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2022,2149,2022-08-03,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Other/Unknown
2022,2149,2022-07-14,10,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-07-07,0,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Other/Unknown
2022,2149,2022-08-03,8,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-08-02,0,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-08-17,14,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-08-11,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-08-01,0,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-08-23,8,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2149,2022-08-23,8,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2022,2149,2022-08-23,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Drug Store/Doctor's Office/Hospital
2022,2149,2022-08-23,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Drug Store/Doctor's Office/Hospital
2022,2149,2022-08-15,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Other/Unknown
2022,2149,2022-09-06,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2022,2149,2022-09-04,19,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Specialty Store
2022,2149,2022-09-04,19,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Specialty Store
2022,2149,2022-09-08,9,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Other/Unknown
2022,2149,2022-09-14,16,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Specialty Store
2022,2149,2022-09-16,16,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Drug Store/Doctor's Office/Hospital
2022,2149,2022-08-17,8,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2022,2149,2022-09-19,5,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2022,2149,2022-09-19,5,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2022,2149,2022-08-01,8,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Distributing/Selling,Bank/Savings and Loan
2022,2149,2022-09-20,12,Greenwich,Connecticut,63631,134.0,11.0,145.0,12.0,14.0,26.0,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
