yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
21712023,2171,2023,CT0009600,CT0009600,,N,N,,I,NEW MILFORD,NEW MILFORD PD,New Milford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,28408,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,40,4,44,6,9,15,1.6,2.1,1998-01-01,2001-01-01,2021-03-01,2020-03-01,2021-03-01,2021-03-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
21722023,2172,2023,CT0009700,CT0009700,,N,N,,I,NEWTOWN,NEWTOWN PD,Newtown,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,27835,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,37,3,40,8,9,17,1.6,2.0,1998-01-01,2003-04-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
21732023,2173,2023,CT0009900,CT0009900,,N,N,,I,NORTH BRANFORD,NORTH BRANFORD PD,North Branford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,13443,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,3,24,2,2,4,1.7,2.1,1998-01-01,1998-12-01,2021-01-01,2020-03-01,2021-01-01,2021-01-01,N,SOUTH CENTRAL CONNECTICUT PLANNING REGION,"New Haven, CT",Y,Y,Y
21742023,2174,2023,CT0010100,CT0010100,,N,N,,I,NORTH HAVEN,NORTH HAVEN PD,North Haven,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,24078,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,49,4,53,6,8,14,2.3,2.8,1998-01-01,1998-01-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,SOUTH CENTRAL CONNECTICUT PLANNING REGION,"New Haven, CT",Y,Y,Y
21752023,2175,2023,CT0010300,CT0010300,,N,N,,I,NORWALK,NORWALK PD,Norwalk,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,91639,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,162,14,176,20,18,38,2.0,2.3,1998-01-01,1999-10-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
21762023,2176,2023,CT0010400,CT0010400,,N,N,,I,NORWICH,NORWICH PD,Norwich,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,40000,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,71,5,76,12,9,21,2.1,2.4,1998-01-01,2018-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
21772023,2177,2023,CT0010600,CT0010600,,N,N,,I,OLD SAYBROOK,OLD SAYBROOK PD,Old Saybrook,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,10569,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,4,21,4,6,10,2.0,2.9,1998-01-01,2010-09-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
21782023,2178,2023,CT0010700,CT0010700,,N,N,,I,ORANGE,ORANGE PD,Orange,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,14272,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,40,4,44,6,6,12,3.2,3.9,1998-01-01,1998-01-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,SOUTH CENTRAL CONNECTICUT PLANNING REGION,"New Haven, CT",Y,Y,Y
21792023,2179,2023,CT0010900,CT0010900,,N,N,,I,PLAINFIELD,PLAINFIELD PD,Plainfield,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,15227,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,14,2,16,3,2,5,1.1,1.4,1998-01-01,1998-01-01,2021-05-01,2020-03-01,2021-05-01,2021-05-01,N,NORTHEASTERN CONNECTICUT PLANNING REGION,Not Specified,Y,Y,Y
21802023,2180,2023,CT0011000,CT0011000,,N,N,,I,PLAINVILLE,PLAINVILLE PD,Plainville,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,17476,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,0,38,2,2,4,2.3,2.4,1998-01-01,2018-10-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
21812023,2181,2023,CT0011100,CT0011100,,N,N,,I,PLYMOUTH,PLYMOUTH PD TERRYVILLE,Plymouth,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,11743,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,1,23,1,1,2,2.0,2.1,1998-01-01,2001-09-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,NAUGATUCK VALLEY PLANNING REGION,"Waterbury-Shelton, CT",Y,Y,Y
21822023,2182,2023,CT0011300,CT0011300,,N,N,,I,PORTLAND,PORTLAND POLICE DEPARTMENT,Portland,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,9462,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,0,1,1,1.1,1.2,1998-01-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
21842023,2184,2023,CT0011600,CT0011600,,N,N,,I,PUTNAM,PUTNAM PD,Putnam,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,9339,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,2,16,2,1,3,1.7,2.0,1998-01-01,1998-04-01,2021-03-01,2020-03-01,2021-03-01,2021-03-01,N,NORTHEASTERN CONNECTICUT PLANNING REGION,Not Specified,Y,Y,Y
21852023,2185,2023,CT0011700,CT0011700,,N,N,,I,REDDING,REDDING POLICE DEPARTMENT,Redding,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,8754,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,6,20,3,1,4,1.9,2.7,1998-01-01,2002-07-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
21862023,2186,2023,CT0011800,CT0011800,,N,N,,I,RIDGEFIELD,RIDGEFIELD PD,Ridgefield,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,25030,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,41,4,45,2,7,9,1.7,2.2,1998-01-01,2000-07-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
21872023,2187,2023,CT0011900,CT0011900,,N,N,,I,ROCKY HILL,ROCKY HILL PD,Rocky Hill,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,20673,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,5,39,6,6,12,1.9,2.5,1998-01-01,2015-10-01,2020-12-01,2020-03-01,2020-12-01,2020-12-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
21882023,2188,2023,CT0012400,CT0012400,,N,N,,I,SEYMOUR,SEYMOUR PD,Seymour,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,16846,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,36,0,36,5,2,7,2.4,2.6,1998-01-01,2009-01-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,NAUGATUCK VALLEY PLANNING REGION,"Waterbury-Shelton, CT",Y,Y,Y
21892023,2189,2023,CT0012600,CT0012600,,N,N,,I,SHELTON,SHELTON PD,Shelton,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,42434,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,52,4,56,4,4,8,1.3,1.5,1998-01-01,2001-02-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,NAUGATUCK VALLEY PLANNING REGION,"Waterbury-Shelton, CT",Y,Y,Y
21902023,2190,2023,CT0012800,CT0012800,,N,N,,I,SIMSBURY,SIMSBURY PD,Simsbury,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,25160,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,34,3,37,5,9,14,1.6,2.0,1998-01-01,2005-10-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
21912023,2191,2023,CT0013100,CT0013100,,N,N,,I,SOUTHINGTON,SOUTHINGTON PD,Southington,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,43900,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,65,10,75,7,10,17,1.6,2.1,1998-01-01,2001-12-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
21922023,2192,2023,CT0013200,CT0013200,,N,N,,I,SOUTH WINDSOR,SOUTH WINDSOR PD,South Windsor,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,26743,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,38,9,47,8,6,14,1.7,2.3,1998-01-01,2017-09-01,2017-09-01,2020-03-01,2020-03-01,2020-03-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
21952023,2195,2023,CT0013500,CT0013500,,N,N,,I,STAMFORD,STAMFORD PD,Stamford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,136512,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,240,11,251,31,13,44,2.0,2.2,1998-01-01,2005-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
21962023,2196,2023,CT0013700,CT0013700,,N,N,,I,STONINGTON,STONINGTON PD,Stonington,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,18559,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,5,39,5,10,15,2.1,2.9,1998-01-01,2002-10-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
21972023,2197,2023,CT0013800,CT0013800,,N,N,,I,STRATFORD,STRATFORD PD,Stratford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,52596,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,84,2,86,16,5,21,1.9,2.0,1998-01-01,2008-01-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,GREATER BRIDGEPORT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
21982023,2198,2023,CT0013900,CT0013900,,N,N,,I,SUFFIELD,SUFFIELD PD,Suffield,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,15750,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,3,22,1,6,7,1.3,1.8,1998-01-01,2002-10-01,2020-11-01,2020-02-01,2020-11-01,2020-11-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
21992023,2199,2023,CT0014000,CT0014000,,N,N,,I,THOMASTON,THOMASTON PD,Thomaston,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,7484,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,2,15,1,1,2,1.9,2.3,1998-01-01,2003-01-01,2020-08-01,2020-02-01,2020-08-01,2020-08-01,N,NAUGATUCK VALLEY PLANNING REGION,"Waterbury-Shelton, CT",Y,Y,Y
22002023,2200,2023,CT0014300,CT0014300,,N,N,,I,TORRINGTON,TORRINGTON PD,Torrington,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,35633,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,60,1,61,7,7,14,1.9,2.1,1998-01-01,2007-01-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,NORTHWEST HILLS PLANNING REGION,Not Specified,Y,Y,Y
22012023,2201,2023,CT0014400,CT0014400,,N,N,,I,TRUMBULL,TRUMBULL PD,Trumbull,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,37350,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,64,3,67,8,6,14,1.9,2.2,1998-01-01,1998-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,GREATER BRIDGEPORT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
22022023,2202,2023,CT0014600,CT0014600,,N,N,,I,VERNON,VERNON PD,Vernon,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,30838,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,40,4,44,4,10,14,1.4,1.9,1998-01-01,2002-08-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
22032023,2203,2023,CT0014800,CT0014800,,N,N,,I,WALLINGFORD,WALLINGFORD PD,Wallingford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,43902,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,64,13,77,7,9,16,1.6,2.1,1998-01-01,1999-12-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,SOUTH CENTRAL CONNECTICUT PLANNING REGION,"New Haven, CT",Y,Y,Y
22042023,2204,2023,CT0015100,CT0015100,,N,N,,I,WATERBURY,WATERBURY PD,Waterbury,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,115380,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,221,19,240,25,27,52,2.1,2.5,1998-01-01,2016-03-01,2020-12-01,2020-03-01,2020-12-01,2020-12-01,N,NAUGATUCK VALLEY PLANNING REGION,"Waterbury-Shelton, CT",Y,Y,Y
22052023,2205,2023,CT0015200,CT0015200,,N,N,,I,WATERFORD,WATERFORD PD,Waterford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,19617,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,41,1,42,5,5,10,2.3,2.7,1998-01-01,2000-01-01,2021-09-01,2020-03-01,2021-09-01,2021-09-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
22062023,2206,2023,CT0015300,CT0015300,,N,N,,I,WATERTOWN,WATERTOWN PD,Watertown,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,22229,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,36,0,36,5,12,17,1.8,2.4,1998-01-01,2003-02-01,2005-02-01,2020-02-01,2020-03-01,2020-03-01,N,NAUGATUCK VALLEY PLANNING REGION,"Waterbury-Shelton, CT",Y,Y,Y
22072023,2207,2023,CT0015500,CT0015500,,N,N,,I,WEST HARTFORD,WEST HARTFORD PD,West Hartford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,64423,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,104,5,109,18,17,35,1.9,2.2,1998-01-01,2007-07-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
22082023,2208,2023,CT0015600,CT0015600,,N,N,,I,WEST HAVEN,WEST HAVEN PD,West Haven,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,54791,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,102,2,104,14,9,23,2.1,2.3,1998-01-01,2015-01-01,2020-11-01,2020-07-01,2020-11-01,2020-11-01,N,SOUTH CENTRAL CONNECTICUT PLANNING REGION,"New Haven, CT",Y,Y,Y
22092023,2209,2023,CT0015700,CT0015700,,N,N,,I,WESTON,WESTON PD,Weston,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,10373,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,0,1,1,1.6,1.7,1998-01-01,2003-08-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
22102023,2210,2023,CT0015800,CT0015800,,N,N,,I,WESTPORT,WESTPORT PD,Westport,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,27611,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,56,8,64,9,5,14,2.4,2.8,1998-01-01,2000-02-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
22112023,2211,2023,CT0015900,CT0015900,,N,N,,I,WETHERSFIELD,WETHERSFIELD PD,Wethersfield,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,27076,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,38,5,43,7,8,15,1.7,2.1,1998-01-01,2002-06-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
22122023,2212,2023,CT0016100,CT0016100,,N,N,,I,WILTON,WILTON PD,Wilton,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,18468,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,35,0,35,6,2,8,2.2,2.3,1998-01-01,2000-07-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
22132023,2213,2023,CT0016200,CT0016200,,N,N,,I,WINCHESTER,WINSTED PD,Winchester,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,10257,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,3,3,6,1.9,2.2,1998-01-01,2001-01-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,NORTHWEST HILLS PLANNING REGION,Not Specified,Y,Y,Y
22142023,2214,2023,CT0016300,CT0016300,,N,N,,I,WILLIMANTIC,WILLIMANTIC PD,Willimantic,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,17819,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,3,41,6,5,11,2.5,2.9,1998-01-01,2001-04-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
22152023,2215,2023,CT0016400,CT0016400,,N,N,,I,WINDSOR,WINDSOR PD,Windsor,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,29469,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,41,3,44,8,7,15,1.7,2.0,1998-01-01,2002-03-01,2020-12-01,2020-03-01,2020-12-01,2020-12-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
22162023,2216,2023,CT0016500,CT0016500,,N,N,,I,WINDSOR LOCKS,WINDSOR LOCKS PD,Windsor Locks,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,12518,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,4,31,1,4,5,2.2,2.9,1998-01-01,2000-10-01,2021-01-01,2020-03-01,2021-01-01,2021-01-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
22172023,2217,2023,CT0016600,CT0016600,,N,N,,I,WOLCOTT,WOLCOTT PD,Wolcott,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,16234,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,3,28,0,10,10,1.5,2.3,1998-01-01,1998-04-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,NAUGATUCK VALLEY PLANNING REGION,"Waterbury-Shelton, CT",Y,Y,Y
22182023,2218,2023,CT0016700,CT0016700,,N,N,,I,WOODBRIDGE,WOODBRIDGE PD,Woodbridge,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,9046,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,3,23,0,6,6,2.2,3.2,1998-01-01,1998-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,SOUTH CENTRAL CONNECTICUT PLANNING REGION,"New Haven, CT",Y,Y,Y
22202023,2220,2023,CT0017000,CT0017000,,N,N,,I,UNIV OF CT: ALL CAMPUSES,UNIVERSITY OF CONNECTICUT PD STORRS,University of Connecticut:,All Campuses,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,66,0,66,11,0,11,0,0,1998-01-01,1998-02-01,2020-12-01,2020-02-01,2020-12-01,2020-12-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
22222023,2222,2023,CT0018500,CT0018500,,N,N,,I,METROPLTN TRNSPRTN AUTH,METRO TRANS AUTH PD,Metropolitan Transportation Authority,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Other,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,39,0,39,5,1,6,0,0,1998-01-01,2020-03-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
