year,agency_location,incident_date,incident_hour,agency_name,state,population,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,offense_name,offense_category_name,criminal_act_name,location_area
2023,2177,2023-03-24,15,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,School-Elementary/Secondary
2023,2177,2023-04-04,16,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2023,2177,2023-05-31,13,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,School-Elementary/Secondary
2023,2177,2023-05-31,13,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,School-Elementary/Secondary
2023,2177,2023-07-27,15,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Department/Discount Store
2023,2177,2023-07-28,11,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2023,2177,2023-08-05,16,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Department/Discount Store
2023,2177,2023-08-08,11,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2023,2177,2023-08-09,21,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2177,2023-09-23,22,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Government/Public Building
2023,2177,2023-09-23,22,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Government/Public Building
2023,2177,2023-10-18,9,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2023,2177,2023-10-25,14,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Government/Public Building
2023,2177,2023-11-05,13,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2177,2023-11-17,14,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Government/Public Building
2023,2177,2023-11-17,14,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Government/Public Building
2023,2177,2023-12-19,15,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2023,2177,2023-12-22,14,Old Saybrook,Connecticut,10569,17,4,21,4,6,10,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Service/Gas Station
2023,2178,2023-04-06,9,Orange,Connecticut,14272,40,4,44,6,6,12,Drug/Narcotic Violations,Drug/Narcotic Offenses,Transporting/Transmitting/Importing,Commercial/Office Building
2023,2178,2023-04-09,20,Orange,Connecticut,14272,40,4,44,6,6,12,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2023,2178,2023-04-14,15,Orange,Connecticut,14272,40,4,44,6,6,12,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2023,2178,2023-01-02,15,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2178,2023-05-07,18,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,2178,2023-05-12,19,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-06-02,20,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-06-16,10,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-01-03,2,Orange,Connecticut,14272,40,4,44,6,6,12,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Service/Gas Station
2023,2178,2023-06-28,13,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-06-28,16,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,2178,2023-01-18,18,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Commercial/Office Building
2023,2178,2023-07-14,3,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-07-26,13,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-08-05,15,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-08-08,15,Orange,Connecticut,14272,40,4,44,6,6,12,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Department/Discount Store
2023,2178,2023-08-22,4,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-08-23,14,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-09-08,18,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Department/Discount Store
2023,2178,2023-09-20,22,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-10-09,12,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-10-13,17,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Other/Unknown
2023,2178,2023-11-19,13,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Rental Storage Facility
2023,2178,2023-11-21,8,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-12-01,13,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-12-02,16,Orange,Connecticut,14272,40,4,44,6,6,12,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Specialty Store
2023,2178,2023-12-17,14,Orange,Connecticut,14272,40,4,44,6,6,12,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2023,2178,2023-12-20,13,Orange,Connecticut,14272,40,4,44,6,6,12,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-02-07,5,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-02-15,21,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,2178,2023-02-17,8,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-03-02,8,Orange,Connecticut,14272,40,4,44,6,6,12,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Bank/Savings and Loan
2023,2178,2023-01-08,8,Orange,Connecticut,14272,40,4,44,6,6,12,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-03-09,18,Orange,Connecticut,14272,40,4,44,6,6,12,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2178,2023-03-11,12,Orange,Connecticut,14272,40,4,44,6,6,12,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2023,2178,2023-03-16,13,Orange,Connecticut,14272,40,4,44,6,6,12,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2178,2023-03-26,17,Orange,Connecticut,14272,40,4,44,6,6,12,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Parking/Drop Lot/Garage
2023,2179,2023-01-22,10,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Hotel/Motel/Etc.
2023,2179,2023-02-24,13,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-05-18,18,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2179,2023-05-18,18,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2179,2023-06-27,21,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2179,2023-06-27,21,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2179,2023-07-06,15,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2023,2179,2023-07-08,23,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-07-31,15,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-07-31,15,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-08-21,17,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-08-21,17,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-08-25,19,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2179,2023-08-25,19,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2179,2023-08-30,2,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-09-29,18,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-09-29,18,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-01,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2179,2023-10-01,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2179,2023-10-04,1,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-04,1,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-05,2,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-05,2,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-06,2,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-06,2,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-11,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-11,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-18,22,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-18,22,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-23,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-23,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-23,1,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-23,1,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-31,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-10-31,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-11-16,23,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-11-16,23,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-11-18,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-11-18,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-11-23,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-11-23,0,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-12-16,1,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-12-16,1,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2179,2023-12-28,1,Plainfield,Connecticut,15227,14,2,16,3,2,5,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2180,2023-08-14,13,Plainville,Connecticut,17476,38,0,38,2,2,4,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2180,2023-08-15,8,Plainville,Connecticut,17476,38,0,38,2,2,4,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2180,2023-08-19,12,Plainville,Connecticut,17476,38,0,38,2,2,4,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2180,2023-09-18,12,Plainville,Connecticut,17476,38,0,38,2,2,4,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2180,2023-09-19,20,Plainville,Connecticut,17476,38,0,38,2,2,4,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,2180,2023-10-24,12,Plainville,Connecticut,17476,38,0,38,2,2,4,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,School-Elementary/Secondary
2023,2180,2023-11-07,21,Plainville,Connecticut,17476,38,0,38,2,2,4,Pornography/Obscene Material,Pornography/Obscene Material,Possessing/Concealing,Cyberspace
2023,2180,2023-11-26,13,Plainville,Connecticut,17476,38,0,38,2,2,4,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Department/Discount Store
2023,2180,2023-12-08,23,Plainville,Connecticut,17476,38,0,38,2,2,4,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Bar/Nightclub
2023,2180,2023-12-18,10,Plainville,Connecticut,17476,38,0,38,2,2,4,Pornography/Obscene Material,Pornography/Obscene Material,Possessing/Concealing,Residence/Home
2023,2180,2023-12-23,2,Plainville,Connecticut,17476,38,0,38,2,2,4,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2180,2023-12-28,9,Plainville,Connecticut,17476,38,0,38,2,2,4,Pornography/Obscene Material,Pornography/Obscene Material,Possessing/Concealing,Cyberspace
2023,2180,2023-02-10,12,Plainville,Connecticut,17476,38,0,38,2,2,4,Counterfeiting/Forgery,Counterfeiting/Forgery,Distributing/Selling,Commercial/Office Building
2023,2180,2023-02-15,13,Plainville,Connecticut,17476,38,0,38,2,2,4,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Specialty Store
2023,2180,2023-02-22,15,Plainville,Connecticut,17476,38,0,38,2,2,4,Pornography/Obscene Material,Pornography/Obscene Material,Distributing/Selling,Cyberspace
2023,2180,2023-02-22,15,Plainville,Connecticut,17476,38,0,38,2,2,4,Pornography/Obscene Material,Pornography/Obscene Material,Distributing/Selling,Cyberspace
2023,2180,2023-03-02,18,Plainville,Connecticut,17476,38,0,38,2,2,4,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Cyberspace
2023,2180,2023-03-24,13,Plainville,Connecticut,17476,38,0,38,2,2,4,Pornography/Obscene Material,Pornography/Obscene Material,Transporting/Transmitting/Importing,Residence/Home
2023,2180,2023-05-12,13,Plainville,Connecticut,17476,38,0,38,2,2,4,Pornography/Obscene Material,Pornography/Obscene Material,Distributing/Selling,Cyberspace
2023,2180,2023-01-15,13,Plainville,Connecticut,17476,38,0,38,2,2,4,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2180,2023-05-30,10,Plainville,Connecticut,17476,38,0,38,2,2,4,Pornography/Obscene Material,Pornography/Obscene Material,Distributing/Selling,Cyberspace
2023,2181,2023-11-17,17,Plymouth,Connecticut,11743,22,1,23,1,1,2,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2181,2023-03-07,12,Plymouth,Connecticut,11743,22,1,23,1,1,2,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Bank/Savings and Loan
2023,2181,2023-03-28,11,Plymouth,Connecticut,11743,22,1,23,1,1,2,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,School-College/University
2023,2181,2023-05-17,12,Plymouth,Connecticut,11743,22,1,23,1,1,2,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,2181,2023-01-13,15,Plymouth,Connecticut,11743,22,1,23,1,1,2,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2181,2023-05-22,11,Plymouth,Connecticut,11743,22,1,23,1,1,2,Pornography/Obscene Material,Pornography/Obscene Material,Cultivating/Manufacturing/Publishing,Residence/Home
2023,2181,2023-06-10,2,Plymouth,Connecticut,11743,22,1,23,1,1,2,Stolen Property Offenses,Stolen Property Offenses,Buying/Receiving,Residence/Home
2023,2181,2023-01-17,0,Plymouth,Connecticut,11743,22,1,23,1,1,2,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2181,2023-07-14,6,Plymouth,Connecticut,11743,22,1,23,1,1,2,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2181,2023-08-25,3,Plymouth,Connecticut,11743,22,1,23,1,1,2,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2181,2023-08-25,3,Plymouth,Connecticut,11743,22,1,23,1,1,2,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2182,2023-01-30,18,Portland,Connecticut,9462,10,0,10,0,1,1,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Residence/Home
2023,2182,2023-02-07,9,Portland,Connecticut,9462,10,0,10,0,1,1,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,School/College
2023,2182,2023-12-01,13,Portland,Connecticut,9462,10,0,10,0,1,1,Drug Equipment Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,2184,2023-09-17,23,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-09-21,15,Putnam,Connecticut,9339,14,2,16,2,1,3,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2184,2023-09-22,19,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2023,2184,2023-09-26,18,Putnam,Connecticut,9339,14,2,16,2,1,3,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2184,2023-01-29,1,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-10-13,14,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Grocery/Supermarket
2023,2184,2023-10-18,1,Putnam,Connecticut,9339,14,2,16,2,1,3,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2184,2023-10-20,7,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-10-26,22,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-10-27,17,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2023,2184,2023-10-31,20,Putnam,Connecticut,9339,14,2,16,2,1,3,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2184,2023-11-01,0,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-11-11,16,Putnam,Connecticut,9339,14,2,16,2,1,3,Aggravated Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-11-13,16,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-11-27,20,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-12-06,12,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-12-07,8,Putnam,Connecticut,9339,14,2,16,2,1,3,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Drug Store/Doctor's Office/Hospital
2023,2184,2023-02-06,15,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Government/Public Building
2023,2184,2023-02-07,0,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Drug Store/Doctor's Office/Hospital
2023,2184,2023-02-09,17,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-02-11,2,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2184,2023-01-06,10,Putnam,Connecticut,9339,14,2,16,2,1,3,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Residence/Home
2023,2184,2023-03-03,18,Putnam,Connecticut,9339,14,2,16,2,1,3,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
