year,agency_location,incident_date,incident_hour,agency_name,state,population,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,offense_name,offense_category_name,criminal_act_name,location_area
2021,2168,2021-01-08,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-08,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-08,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-09,0,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-09,0,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-09,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-09,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-09,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-09,23,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-10,11,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,2168,2021-01-10,11,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Residence/Home
2021,2168,2021-01-10,6,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-10,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Animal Cruelty,Animal Cruelty,Simple/Gross Neglect,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-10,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-10,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-10,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-11,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-11,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,2168,2021-01-11,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Residence/Home
2021,2168,2021-01-11,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-11,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-11,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-12,11,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Operating/Promoting/Assisting,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-12,11,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-12,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-12,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-12,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-13,9,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-13,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Drug Store/Doctor's Office/Hospital
2021,2168,2021-01-13,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,2168,2021-01-13,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Residence/Home
2021,2168,2021-01-13,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-13,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-13,22,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Operating/Promoting/Assisting,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-14,14,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-14,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-14,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-15,0,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-15,1,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-15,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-15,19,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,2168,2021-01-15,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-15,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-16,0,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-16,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Operating/Promoting/Assisting,Commercial/Office Building
2021,2168,2021-01-16,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-16,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-17,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-17,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-17,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-17,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-17,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-18,11,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-18,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-18,14,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-18,14,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-18,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-18,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-18,19,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-18,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,8,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,10,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,11,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-19,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-19,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,2168,2021-01-19,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Residence/Home
2021,2168,2021-01-19,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-20,3,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-20,14,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-20,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-20,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-20,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-21,9,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-21,10,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-21,12,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-21,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-21,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-22,9,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-22,10,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-22,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-22,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-22,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-22,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-22,19,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-23,1,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-23,1,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-23,2,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-23,7,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-23,7,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-23,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Residence/Home
2021,2168,2021-01-24,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-23,23,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-23,23,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-24,10,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-24,13,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-24,14,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-24,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Buying/Receiving,Residence/Home
2021,2168,2021-01-24,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-24,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-24,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-24,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-24,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-24,22,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-25,1,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,2168,2021-01-25,1,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Residence/Home
2021,2168,2021-01-25,3,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-25,13,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-25,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-25,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-25,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-25,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-25,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-25,22,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-25,22,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-26,8,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-26,8,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,2168,2021-01-26,10,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,2168,2021-01-26,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-26,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-26,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-26,19,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-26,21,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-27,8,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-27,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-27,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-27,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Residence/Home
2021,2168,2021-01-27,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-28,1,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-28,11,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-28,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Operating/Promoting/Assisting,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-28,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-28,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2021,2168,2021-01-28,20,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-28,22,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-28,22,New Haven,Connecticut,130903,263,12,275,52,34,86,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,9,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,15,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,16,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-29,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,17,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2168,2021-01-29,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,18,New Haven,Connecticut,130903,263,12,275,52,34,86,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2168,2021-01-29,19,New Haven,Connecticut,130903,263,12,275,52,34,86,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
